CoreID,CompositeDepth,WaterContent,TOC_percent,TOC_mg_g,Sand_percent,Silt_percent,Clay_percent
Co1309,403,44.2828323080372,0.247653085790885,2.47653085790885,0.0938144586931949,0.638549767336789,0.267635773970015
Co1309,425,49.7446325546203,0.205780911671924,2.05780911671924,0.0662405976932129,0.554840030847191,0.378919371459596
Co1309,449,40.9051067952207,0.176630951219512,1.76630951219512,0.149611460892007,0.571567547114487,0.278820991993506
Co1309,473,42.0991868286317,0.219923181008902,2.19923181008902,0.0999590657860774,0.564103242338374,0.335937691875548
Co1309,497,41.6198003121671,0.184065182370821,1.84065182370821,0.100494170851532,0.595331001590703,0.304174827557766
Co1309,521,47.1544916090819,0.270422085492228,2.70422085492228,0.0724529995706992,0.514905332144463,0.412641668284838
Co1309,547,44.0715004787978,0.250418028169014,2.50418028169014,0.0262711454841586,0.578353319078412,0.39537553543743
Co1309,571,48.0914319862553,0.194673342342342,1.94673342342342,0.0810816467718219,0.493740888701075,0.425177464527103
Co1309,595,47.3690779292097,0.225170147757256,2.25170147757256,0.0577863555423637,0.556675824341884,0.385537820115751
Co1309,619,45.646530204693,0.213860033057851,2.13860033057851,0.0693298236019805,0.515717131404781,0.414953044993239
Co1309,643,45.2525905126357,0.236282412568306,2.36282412568306,0.101195410356612,0.518386710355748,0.380417879287641
Co1309,667,48.7122287568445,0.24411128342246,2.4411128342246,0.0212109855784657,0.476581770042884,0.50220724437865
Co1309,691,47.2379690299148,0.282574661458333,2.82574661458333,0.0479171382899612,0.508312677790669,0.44377018391937
Co1309,715,44.5126705653021,0.223551375,2.23551375,0.051843973059012,0.535155680733105,0.413000346207882
Co1309,739,44.8858138184633,0.243833278106509,2.43833278106509,0.103534850915723,0.561629335266397,0.33483581381788
Co1309,763,44.0120268664678,0.222532382608696,2.22532382608696,0.14362679354425,0.525756866135749,0.330616340320001
Co1309,787,48.2193942981158,0.178304122641509,1.78304122641509,0.0288213725867917,0.443037739125866,0.528140888287342
Co1309,811,49.2117018481212,0.214244753048781,2.14244753048781,0.0233510418948445,0.44504940861657,0.531599549488586
Co1309,835,45.8426651735722,0.270810301075269,2.70810301075269,0.112031620069819,0.428273261300131,0.459695118630049
Co1309,859,43.3371958285052,0.216589373595506,2.16589373595506,0.0859386882521551,0.529244560534841,0.384816751213003
Co1309,883,46.0318663205957,0.214332327225131,2.14332327225131,0.0339164616119893,0.475370904611008,0.490712633777003
Co1309,907,45.9734734734735,0.234630552147239,2.34630552147239,0.0261776617927509,0.554382298830592,0.419440039376658
Co1309,931,45.7060004461298,0.198263480916031,1.98263480916031,0.0404083398108703,0.473530987691578,0.486060672497552
Co1309,955,35.7936581737028,0.175833197889182,1.75833197889182,0.165323823477167,0.610346041149478,0.224330135373355
Co1309,977,45.9020821056767,0.199767586206897,1.99767586206897,0.01317083878079,0.470037223918254,0.516791937300957
Co1309,1001,37.774893471127,0.142177602179836,1.42177602179836,0.0216089043572478,0.651098518999796,0.327292576642957
Co1309,1025,41.6122859526029,0.202559782608696,2.02559782608696,0.0198203695680246,0.617048516643704,0.363131113788272
Co1309,1049,44.9768274441529,0.192894758152174,1.92894758152174,0.065645953092429,0.449966943729902,0.484387103177669
Co1309,1073,43.0403731234514,0.211304207386364,2.11304207386364,0.029243145506889,0.551829138059914,0.418927716433196
Co1309,1097,43.5613316199113,0.189051432876712,1.89051432876712,0.0354195394915164,0.574789586468781,0.389790874039702
Co1309,1121,44.6554781045831,0.210734567656766,2.10734567656766,0.0461530983402741,0.493015994209953,0.460830907449773
Co1309,1145,39.869883963684,0.211676,2.11676,0.0257898880979939,0.57390824431446,0.400301867587546
Co1309,1169,38.1848937265573,0.29598687150838,2.9598687150838,0.013348233093901,0.534955097776113,0.451696669129987
Co1309,1193,40.5341712490181,0.227144285714286,2.27144285714286,0.165283836943111,0.470782514674374,0.363933648382515
Co1309,1201,41.3067071847189,0.293135188087774,2.93135188087774,0.0119611914044923,0.518941430560792,0.469097378034716
Co1309,1209,32.9806773932848,0.336676338983051,3.36676338983051,0.00968625045600212,0.613183370650682,0.377130378893315
Co1309,1217,27.2080429345055,0.24568442159383,2.4568442159383,0.118372492357251,0.600819951670088,0.280807555972661
Co1309,1225,37.8724954462659,0.269859578005115,2.69859578005115,0.0220087571363048,0.59723278253448,0.380758460329216
Co1309,1233,28.2513741656851,0.230954782608696,2.30954782608696,0.0350849545988605,0.641980097628749,0.322934947772391
Co1309,1241,25.1069934831242,0.272012137466307,2.72012137466307,0.0242857849923906,0.656061534439622,0.319652680567987
Co1309,1249,29.6181108057283,0.198219375,1.98219375,0.131741928032353,0.593495113582371,0.274762958385276
Co1309,1258,37.126639069975,0.23247319047619,2.3247319047619,0.0370370821369596,0.595073184839444,0.367889733023596
Co1309,1266,35.1209227935831,0.216727643044619,2.16727643044619,0.0452497141156879,0.620657947161009,0.334092338723303
Co1309,1274,30.0901120311739,0.231168148351648,2.31168148351648,5.80370586065579E-07,0.707897713688263,0.292101705941151
Co1309,1282,23.4411977783144,0.115083017751479,1.15083017751479,0.0510839565148491,0.739518106196532,0.209397937288619
Co1412,0.5,,4.74463115264798,47.4463115264798,0.0853045313703314,0.699571410221479,0.21512405840819
Co1412,4.5,,4.70428639655172,47.0428639655172,0.0636788984442123,0.695055443258022,0.241265658297766
Co1412,8.5,,3.38180108383234,33.8180108383234,0.0406319125232201,0.704407618648379,0.254960468828402
Co1412,12.5,,3.868628475,38.68628475,0.0526238649525306,0.673309809425158,0.274066325622311
Co1412,16.5,,4.68836564516129,46.8836564516129,0.0451651976970826,0.674604972389264,0.280229829913654
Co1412,20.5,,3.66595230379747,36.6595230379747,0.0298117848909068,0.661669894448357,0.308518320660736
Co1412,24.5,,4.29178693820225,42.9178693820225,0.0558572130242053,0.745235934621699,0.198906852354097
Co1412,28.5,,4.61067008746356,46.1067008746356,0.0625545938603509,0.737606157611301,0.199839248528347
Co1412,32.5,,5.6163429915493,56.163429915493,0.0765479983950271,0.683834167066994,0.239617834537979
Co1412,36.5,,3.32089922093023,33.2089922093023,0.0601012597713018,0.655035012689898,0.2848637275388
Co1412,40.5,,4.61269744897959,46.1269744897959,0.0472887288505218,0.738094278799308,0.21461699235017
Co1412,44.5,,4.18022928783383,41.8022928783383,0.0470689010776013,0.708749856439446,0.244181242482953
Co1412,48.5,,4.70352473684211,47.0352473684211,0.0426103930146384,0.755430418358855,0.201959188626507
Co1412,52.5,,4.90090785263158,49.0090785263158,0.0313105525199794,0.72762965600799,0.24105979147203
Co1412,56.5,,4.22959330275229,42.2959330275229,0.0557295052276896,0.728065974173511,0.216204520598799
Co1412,60.5,,3.58244627096774,35.8244627096774,0.0719462655784037,0.680178257502539,0.247875476919058
Co1412,64.5,,3.78980308985507,37.8980308985507,0.0499532651223749,0.706486898636814,0.243559836240813
Co1412,68.5,,2.67898114201183,26.7898114201183,0.0260288050872144,0.702436719962322,0.271534474950464
Co1412,72.5,,3.95479566767372,39.5479566767372,0.0384151860687963,0.706395944414976,0.255188869516227
Co1412,76.5,,3.64182153271028,36.4182153271028,0.0245856857093165,0.711840283460371,0.263574030830313
Co1412,80.5,,4.343438252149,43.43438252149,0.0698239858124783,0.681873207890477,0.248302806297045
Co1412,84.5,,5.71804115730337,57.1804115730337,0.0416109401385064,0.711446686551926,0.246942373309568
Co1412,88.5,,5.28148644198895,52.8148644198895,0.0264255455893346,0.709887873209551,0.263686581201114
Co1412,92.5,,5.04875774147727,50.4875774147727,0.0512451201760412,0.698177540650356,0.250577339173602
Co1412,96.5,,6.2270834375,62.270834375,0.0314314685913183,0.719882718461639,0.248685812947043
Co1412,100.5,,7.53157792,75.3157792,0.0170241831295505,0.710335947569553,0.272639869300896
Co1412,104.5,,5.77926352941176,57.7926352941176,0.0345906389340986,0.720631704146523,0.244777656919379
Co1412,108.5,,4.01291380327869,40.1291380327869,0.0525981249815239,0.732169834242192,0.215232040776283
Co1412,112.5,,3.24065991964286,32.4065991964286,0.0557019009705965,0.729339229962656,0.214958869066747
Co1412,116.5,,2.66628392112676,26.6628392112676,0.0799198885877807,0.700811902240918,0.219268209171301
Co1412,120.5,,2.89380584293194,28.9380584293194,0.195546767552414,0.644895647726072,0.159557584721515
Co1412,124.5,,1.99632297213622,19.9632297213622,0.193854046478422,0.663934508083923,0.142211445437656
Co1412,128.5,,2.27171924571429,22.7171924571429,0.146017627966715,0.704605769379937,0.149376602653349
Co1412,132.5,,2.43440593548387,24.3440593548387,0.119006206212116,0.731774556472772,0.149219237315112
Co1412,136.5,,1.94377880701754,19.4377880701754,0.160970411479638,0.698971143880989,0.140058444639373
Co1412,140.5,,1.92294528020566,19.2294528020566,0.168610367418267,0.681500520111057,0.149889112470676
Co1412,144.5,,1.97763494025157,19.7763494025157,0.124952988829925,0.718717393130035,0.156329618040041
Co1412,148.5,,2.29079619335347,22.9079619335347,0.147028173171931,0.699277561477454,0.153694265350615
Co1412,152.5,,1.74207043630573,17.4207043630573,0.143274505165583,0.716007134118323,0.140718360716093
Co1412,156.5,,1.02608745595855,10.2608745595855,0.214363730420285,0.664324699947213,0.121311569632501
Co1412,160.5,,1.37840555675676,13.7840555675676,0.128138784407886,0.703506855631628,0.168354359960486
Co1412,168.5,,1.45165833149171,14.5165833149171,0.123901708227552,0.730513016786596,0.145585274985853
Co1412,172.5,,1.24945989908257,12.4945989908257,0.162476538767301,0.70126357758833,0.136259883644368
Co1412,176.5,,1.22913010084034,12.2913010084034,0.0600052572402179,0.761735260578977,0.178259482180804
Co1412,180.5,,1.24872566666667,12.4872566666667,0.116976509950465,0.725862647665093,0.157160842384443
Co1412,184.5,,1.15873401960784,11.5873401960784,0.118397363186391,0.743324877907223,0.138277758906385
Co1412,188.5,,1.15117393877551,11.5117393877551,0.128262820762222,0.73213389558532,0.139603283652457
Co1412,192.5,,0.966939058375635,9.66939058375635,0.515543631311517,0.396309345596935,0.0881470230915474
Co1412,196.5,,1.3646923180593,13.646923180593,0.377337402091409,0.496468587814208,0.126194010094383
Co1412,200.5,,0.794921520618557,7.94921520618557,0.312960613414616,0.549857007652688,0.137182378932697
Co1412,208.5,,0.772624834951456,7.72624834951456,0.41879370013592,0.46883804271644,0.11236825714764
Co1412,212.5,,0.752863782222222,7.52863782222222,0.458033250615247,0.439830712968499,0.102136036416254
Co1412,216.5,,0.743147654494382,7.43147654494382,0.388300971135224,0.493784476643169,0.117914552221606
Co1412,220.5,,0.9764795,9.764795,0.295268936573789,0.582488332577773,0.122242730848438
Co1412,224.5,,0.97632694214876,9.76326942148761,0.188001720282201,0.66626953461298,0.145728745104819
Co1412,228.5,,0.952212371052632,9.52212371052632,0.289692477142602,0.584196982531304,0.126110540326094
Co1412,232.5,,0.831221669117647,8.31221669117647,0.318408924748781,0.561635193054891,0.119955882196328
Co1412,236.5,,0.802162809160305,8.02162809160305,0.42632052686221,0.47842472068628,0.0952547524515107
Co1412,240.5,,0.831714432748538,8.31714432748538,0.28364004123184,0.594646655650354,0.121713303117806
Co1412,244.5,,0.90448027100271,9.0448027100271,0.41218254955384,0.491258258920014,0.0965591915261449
Co1412,248.5,,0.776074543147208,7.76074543147208,0.388894709875615,0.49864257114407,0.112462718980317
Co1412,252.5,,0.852859422960725,8.52859422960725,0.423613124565253,0.469129251158671,0.107257624276076
Co1412,256.5,,0.908270652818991,9.08270652818991,0.376187901963663,0.509272971268624,0.114539126767713
Co1412,260.5,,0.90938817699115,9.0938817699115,0.559106684563444,0.369561225351381,0.0713320900851744
Co1412,264.5,,0.809534147268408,8.09534147268409,0.310895768183071,0.571972235201594,0.117131996615334
Co1412,268.5,,0.99926010723192,9.9926010723192,0.213443610796639,0.653684386397735,0.132872002805626
Co1412,272.5,,0.991822033898305,9.91822033898305,0.392274028106198,0.508606238843166,0.0991197330506364
Co1412,276.5,,1.00709986956522,10.0709986956522,0.370442832887979,0.518828733645003,0.110728433467018
Co1412,280.5,,0.968084365256125,9.68084365256125,0.265371653427654,0.619000433982924,0.115627912589422
Co1412,284.5,,0.952657321875,9.52657321875,0.31563436901468,0.569782193599605,0.114583437385717
Co1412,287.5,,1.00264392744479,10.0264392744479,0.196026051538445,0.652267283984794,0.151706664476761
Co1412,299.5,,0.4780175,4.780175,0.104196350706343,0.798271664490557,0.0975319848030989
Co1412,303.5,,0.721157365625,7.21157365625,0.230590248302662,0.645693701182641,0.123716050514697
Co1412,307.5,,0.797711411371237,7.97711411371237,0.193689073989308,0.676001086561763,0.130309839448929
Co1412,311.5,,1.00432927058824,10.0432927058824,0.293553284503444,0.608688753005207,0.0977579624913496
Co1412,315.5,,0.733672789227166,7.33672789227166,0.264574533019618,0.617487666695618,0.117937800284763
Co1412,319.5,,1.15801451612903,11.5801451612903,0.166937193396584,0.697909606989733,0.135153199613682
Co1412,323.5,,1.08733331707317,10.8733331707317,0.161922027538567,0.695147851949995,0.142930120511438
Co1412,327.5,,1.14012972067039,11.4012972067039,0.111008487970478,0.741456992580667,0.147534519448856
Co1412,331.5,,0.975151842751843,9.75151842751843,0.241253596937896,0.647965925764104,0.110780477298001
Co1412,335.5,,1.07682592419825,10.7682592419825,0.181834131836053,0.710153040174527,0.10801282798942
Co1412,339.5,,0.783537206798867,7.83537206798867,0.158890256315157,0.717308805057071,0.123800938627771
Co1412,343.5,,0.860894233830846,8.60894233830846,0.12881876524206,0.72931650132632,0.141864733431621
Co1412,347.5,,1.15124233170732,11.5124233170732,0.100924715369204,0.714932216608485,0.184143068022311
Co1412,351.5,,0.948993884931507,9.48993884931507,0.127636828741403,0.75643516777422,0.115928003484378
Co1412,355.5,,0.994008739018088,9.94008739018088,0.113210473183615,0.736927470388509,0.149862056427877
Co1412,359.5,,1.02199239524838,10.2199239524838,0.0953349525556099,0.749675546962549,0.15498950048184
Co1412,363.5,,1.30032424880383,13.0032424880383,0.119551374865042,0.722355067511463,0.158093557623496
Co1412,367.5,,1.2239711627907,12.239711627907,0.141466575583837,0.720739125488552,0.137794298927612
Co1412,371.5,,1.16171753005464,11.6171753005464,0.122425424523217,0.732285812960444,0.14528876251634
Co1412,375.5,,1.12815641902314,11.2815641902314,0.103308810151378,0.733548831338743,0.16314235850988
Co1412,379.5,,1.32186161388889,13.2186161388889,0.106953520387436,0.740075961396631,0.152970518215934
Co1412,383.5,,1.29274495738636,12.9274495738636,0.0759288875939174,0.753828123732735,0.170242988673348
Co1412,387.5,,1.27772468324607,12.7772468324607,0.138161454978393,0.719160147357521,0.142678397664086
Co1412,391.5,,1.0756726395664,10.756726395664,0.10302821949934,0.727316177230445,0.169655603270215
Co1412,395.5,,1.09049152293578,10.9049152293578,0.116833850268106,0.726998340067317,0.156167809664578
Co1412,399.5,,1.31460889361702,13.1460889361702,0.155887456736402,0.71431476988128,0.129797773382318
Co1412,403.5,,1.37552967058824,13.7552967058824,0.0528576416986534,0.747586223824347,0.199556134477
Co1412,407.5,,1.23498223837209,12.3498223837209,0.159349993405762,0.712365005553001,0.128285001041237
Co1412,411.5,,1.19365132231405,11.9365132231405,0.0952237598169052,0.740691926058384,0.16408431412471
Co1412,415.5,,1.47157066285714,14.7157066285714,0.0975691334829942,0.734801634565524,0.167629231951483
Co1412,419.5,,1.42673370392749,14.2673370392749,0.148210281162106,0.704550703528005,0.147239015309888
Co1412,423.5,,1.25361608707124,12.5361608707124,0.0987298176662989,0.735459577119111,0.16581060521459
Co1412,427.5,,1.09151203608247,10.9151203608247,0.100386005757297,0.743049503861909,0.156564490380793
Co1412,431.5,,1.09431258850575,10.9431258850575,0.0939563584345568,0.763350510817093,0.14269313074835
Co1412,435.5,,1.04454719128329,10.4454719128329,0.131851162779914,0.737163969964572,0.130984867255514
Co1412,439.5,,1.08200665841584,10.8200665841584,0.0829349515929279,0.760079964671329,0.156985083735742
Co1412,443.5,,0.865859038461539,8.65859038461539,0.117575895397858,0.738435641227304,0.143988463374839
Co1412,447.5,,0.681862821256039,6.81862821256039,0.130142562837327,0.749077086080772,0.120780351081901
Co1412,451.5,,0.795084977777778,7.95084977777778,0.0992811801302065,0.761265566526325,0.139453253343468
Co1412,455.5,,0.899191844875346,8.99191844875346,0.115450783480754,0.777370274424021,0.107178942095225
Co1412,459.5,,1.00131666666667,10.0131666666667,0.0891227689316741,0.802078757910426,0.1087984731579
Co1412,463.5,,1.16253694852941,11.6253694852941,0.053651739796963,0.804540872443428,0.141807387759609
Co1412,467.5,,1.33589240597015,13.3589240597015,0.0623542886083985,0.794911009152084,0.142734702239518
Co1412,471.5,,1.37428039376771,13.7428039376771,0.0797401028623606,0.763886697628657,0.156373199508982
Co1412,475.5,,1.54378281656805,15.4378281656805,0.0956768928092989,0.809762730963132,0.0945603762275688
Co1412,479.5,,1.57631063395225,15.7631063395225,0.0528101048132927,0.804430992582516,0.142758902604192
Co1412,483.5,,1.70115666326531,17.0115666326531,0.0786498526359139,0.777379932138433,0.143970215225653
Co1412,487.5,,1.97674587064677,19.7674587064677,0.048179805165682,0.806359350193204,0.145460844641114
Co1412,491.5,,1.95116187702265,19.5116187702265,0.0310865122385451,0.815974708077053,0.152938779684402
Co1412,495.5,,1.75984310249307,17.5984310249307,0.0566170264154513,0.792360733524708,0.151022240059841
Co1412,499.5,,1.63895354784689,16.3895354784689,0.0675786959302346,0.782413490276517,0.150007813793249
Co1412,503.5,,1.28552244247788,12.8552244247788,0.14690934731283,0.725458870299043,0.127631782388127
Co1412,507.5,,1.52838118367347,15.2838118367347,0.112696757575903,0.741848912907605,0.145454329516493
Co1412,511.5,,0.950081794871795,9.50081794871795,0.0905835706873252,0.773211787859925,0.13620464145275
Co1412,515.5,,1.46510698076923,14.6510698076923,0.293274873308536,0.541067270660031,0.165657856031432
Co1412,519.5,,1.29826882432432,12.9826882432432,0.578525502168353,0.33702832984826,0.0844461679833862
Co1412,523.5,,1.196756,11.96756,0.107480004309808,0.650899994238049,0.241620001452143
Co1412,527.5,,1.37609576802508,13.7609576802508,0.0239952377063564,0.677396809261401,0.298607953032243
Co1412,531.5,,1.33710666423358,13.3710666423358,0.107932899218346,0.656109653150102,0.235957447631553
Co1412,535.5,,1.79680683653846,17.9680683653846,0.172615255282544,0.61287607939331,0.214508665324146
Co1412,539.5,,2.43726941764706,24.3726941764706,0.0640117750993333,0.669457268226642,0.266530956674025
Co1412,543.5,,2.6092590617284,26.092590617284,0.0405584953094166,0.691495449933266,0.267946054757317
Co1412,547.5,,2.83966040123457,28.3966040123457,0.0147264189654177,0.709218913764703,0.27605466726988
Co1412,551.5,,3.35364350993378,33.5364350993378,0.0128011736546034,0.728367568414669,0.258831257930728
Co1412,555.5,,3.02841097452229,30.2841097452229,0.0161759901201259,0.737119079797631,0.246704930082243
Co1412,559.5,,2.44575488414634,24.4575488414634,0.120012126579496,0.611767821192995,0.268220052227509
Co1412,563.5,,1.36163930724638,13.6163930724638,0.0682431291579176,0.736180569341252,0.19557630150083
Co1412,567.5,,1.46208924539877,14.6208924539877,0.0967335420393108,0.709763019849614,0.193503438111075
Co1412,571.5,,1.44068065714286,14.4068065714286,0.262918249576254,0.585301841171969,0.151779909251776
Co1412,575.5,,1.46679324458204,14.6679324458204,0.104501731599764,0.685884310802044,0.209613957598193
Co1412,579.5,,1.24463988847584,12.4463988847584,0.101133549991644,0.678028353497123,0.220838096511234
Co1412,583.5,,1.12481476923077,11.2481476923077,0.43148630986058,0.437797598248239,0.130716091891181
Co1412,587.5,,1.09586179816514,10.9586179816514,0.337866535902761,0.510693646894625,0.151439817202615
Co1412,591.5,,1.86459716666667,18.6459716666667,0.099356875742466,0.69574801162907,0.204895112628463
Co1412,595.5,,2.42087192211838,24.2087192211838,0.0286359128456062,0.703142986678156,0.268221100476239
Co1412,599.5,,2.72799859661017,27.2799859661017,0.0280311269685978,0.726759243063062,0.245209629968341
Co1412,603.5,,2.8201429010989,28.201429010989,0.0551364997939671,0.722722507015414,0.222140993190619
PG1755,5,79.1893489283603,4.1895,41.895,0.25863572,0.7055,0.03587
PG1755,25,79.0937317193898,4.01922625,40.1922625,0.1419665,0.7952,0.0629
PG1755,45,75.937294966726,4.44418025,44.4418025,0.225988,0.712,0.06171
PG1755,81,,6.32564725,63.2564725,0.139245,0.8213,0.03971
PG1755,121,,6.488514,64.88514,0.1483678,0.8087,0.04285
PG1755,141,,3.880444,38.80444,0.09693015,0.8009,0.10248
PG1755,151,,2.4528295,24.528295,0.07503666,0.677,0.248
PG1755,177,50.4682535258376,1.859123,18.59123,0.0599504,0.7612,0.1791
PG1755,181,33.949265009366,2.573644,25.73644,0.0641668,0.7354,0.2005
PG1755,197,49.4560013926364,1.6303425,16.303425,0.0529612,0.7804,0.1665
PG1755,217,43.3932185781583,1.7303185,17.303185,0.04986213,0.7479,0.2025
PG1755,237,42.4386259272342,1.5334145,15.334145,0.04785269,0.7972,0.155
PG1755,247,41.6283026421137,1.52532875,15.2532875,0.0582563,0.7839,0.158
PG1755,267,42.2860509049544,1.3789225,13.789225,0.05512276,0.7765,0.1682
PG1755,287,42.497553862978,1.338788,13.38788,0.0821558,0.7392,0.1788
PG1755,307,40.155991893871,1.41576,14.1576,0.1477878,0.684,0.1682
PG1755,327,40.6108703401437,1.29955525,12.9955525,0.148019,0.7734,0.07871
PG1755,347,37.5611555486527,1.36229975,13.6229975,0.0456083,0.7416,0.2131
PG1755,367,37.7863908862044,1.28441025,12.8441025,0.06031841,0.729,0.2106
PG1755,387,36.5606629364686,1.30906625,13.0906625,0.0571194,0.7417,0.2011
PG1755,397,,1.30608469247817,13.0608469247817,0.05454083,0.7367,0.2087
PG1755,407,40.245950390092,1.23093175,12.3093175,0.0553739,0.737,0.2077
PG1755,432,38.8780705253032,1.309321,13.09321,0.02059574,0.7636,0.2163
PG1755,472,38.4510966635708,1.3814315,13.814315,0.0000033,0.770449,0.2297
PG1755,492,36.2181451176874,1.4502975,14.502975,0.0399546,0.7348,0.2251
PG1755,512,41.3054435483871,1.42217375,14.2217375,0.037199,0.7351,0.2269
PG1755,532,40.5225150637045,1.328376,13.28376,0.0353341,0.7248,0.2398
PG1755,552,42.8321807397928,1.40918575,14.0918575,0.02972438,0.7357,0.2347
